"x","y"
0.0895024,38.8352275
0.0896136,38.835031
0.0891695,38.8348425
0.0893841,38.8349449
0.0895343,38.8348237
-0.4794314,38.6887012
-0.4798939,38.6894179
-0.4800361,38.6895423
-0.7258729,38.1129963
-0.6291506,38.9547425
-0.6290454,38.9543554
-0.6288757,38.9546076
-0.6287892,38.9545315
-0.6293385,38.9546133
-0.6289439,38.9545607
0.0983035,38.8395568
0.0980143,38.8396695
-0.4315868,38.4245331
-1.4333408,39.5287677
-1.271614,39.5526657
-1.0105015,39.4720943
-0.6455435,39.4713547
0.4067138,40.4581743
0.4064223,40.4601703
-0.0092361,38.7385318
-0.7909835,37.9819613
-0.7801871,37.9909933
-0.7994118,37.9901414
-0.7819988,38.1045436
-0.7815061,38.1038185
-0.7965128,38.0993797
-0.1206653,39.897836
-1.3465783,39.1004564
-0.3722705,39.4902139
-0.3720961,39.4905477
-0.5383485,38.9859369
0.1022795,38.8325591
-0.4077591,39.4109431
-0.4072656,39.4110342
-0.4074265,39.4110384
-0.4080273,39.41057
-0.4075875,39.4110135
-0.4078932,39.4108436
-0.4079898,39.4107192
-0.4898528,39.4733218
-0.1025207,38.5429677
-0.1025783,38.542999
-0.102501,38.5431643
-0.1028085,38.5430608
-0.1025396,38.5431209
-0.1026846,38.5432
-0.1023964,38.5431073
-0.1026165,38.5429561
-0.5191604,38.3999964
-0.1352207,38.5593788
-0.1345608,38.559169
-0.1346896,38.5594501
-0.1351992,38.55932
-0.1348881,38.5593955
-0.1348559,38.5591187
-0.1349294,38.5594608
-0.1350597,38.5594207
-0.1015847,38.5574593
-0.1013983,38.5579955
-0.1012462,38.5576739
-0.1018505,38.5576446
-1.216394,37.955765
-1.2158324,37.9560232
-1.2158212,37.9561056
-1.2157858,37.9561702
-1.2166996,37.9561654
-1.2158855,37.9562399
-1.2163855,37.9563147
-1.2162698,37.9564085
-1.1605517,38.0195815
-1.1606846,38.0195898
-1.1600118,38.0198506
-1.1599633,38.0199254
-1.1599658,38.0199966
-1.1602291,38.0202716
-1.1613088,38.0207527
-1.1611844,38.0208624
-1.1611106,38.020874
-1.1612498,38.0208757
-1.1610557,38.0209039
-1.1610093,38.0209438
-1.1609861,38.0209887
-1.1609281,38.0210016
-1.1610097,38.0210867
-0.4464531,38.3701839
-0.4464938,38.3702728
-0.446145,38.3702819
-0.4464531,38.3702865
-0.4465257,38.3704301
-0.4462641,38.3705098
-0.4631643,38.715276
-0.4631812,38.7150279
-0.4633569,38.7151629
-0.4630399,38.7151131
-0.463058,38.7151257
-0.4632312,38.7152614
-0.4632071,38.7152437
-0.4629969,38.7151462
-0.1724639,38.5387626
-0.1730053,38.5383932
-0.1727,38.5389798
-0.1193479,38.5440769
-0.1194552,38.544186
-0.1190627,38.5442552
-0.1191583,38.5443433
-0.1193353,38.5442741
-0.1692392,38.9704103
-0.1692481,38.9707919
-0.169319,38.9707187
-0.1693479,38.9706414
-0.1691625,38.9704116
-0.1692508,38.9707416
-0.1691377,38.97079
-0.7465786,38.058386
-1.0386044,38.0633541
-0.0623922,38.7717924
-0.0624278,38.7717924
-0.0623923,38.7717382
-0.0624276,38.7718891
-1.145455,38.0045097
-1.1451519,38.0046656
-1.1455713,38.0047526
-1.1451663,38.0048785
-1.1447767,38.0050231
-1.1452885,38.0051225
-1.1457601,38.0051433
-1.1450044,38.0051487
-1.145166,38.0054625
-1.1455725,38.0054844
-0.6985659,38.2508161
-0.6984802,38.2508239
-0.6982921,38.250842
-0.6985131,38.2508472
-0.6983812,38.2508576
-0.6984191,38.2508653
-0.6986187,38.2508679
-0.6983383,38.2508809
-0.698434,38.2509768
-0.6981123,38.2510182
-0.6984736,38.2510195
-0.6982228,38.2511232
-1.169905,37.9620726
-1.1694724,37.9621754
-1.1700768,37.9624526
-1.1696659,37.9626068
-0.1993434,38.5215648
-0.1992183,38.5213307
-0.1985183,38.5215473
-0.1986138,38.521883
-0.1066841,38.8435461
-1.2646039,37.9410991
-1.264487,37.9411826
-1.2560516,37.9466884
-1.2554921,37.9470753
-1.2562057,37.9471359
-1.2557912,37.9472489
-1.2560317,37.9472489
0.0208222,38.8178389
0.0207897,38.8180627
-0.4492781,39.1260575
-0.1676749,38.9193282
-1.2294818,38.0535446
-1.2288605,38.0538699
-1.2287548,38.0539986
-1.2298516,38.0540269
-1.2292812,38.0542693
-1.2282584,38.0542961
-1.2291224,38.0543122
-1.2291988,38.054407
-1.2282881,38.0544494
-1.2287288,38.0544671
-1.2277515,38.0546023
-1.2275207,38.0546335
-1.2276566,38.0546673
-1.2287051,38.0546763
-1.2278649,38.0547101
-1.2294749,38.0547208
-1.2277608,38.0547405
-1.2285126,38.0547904
-1.2289812,38.0549901
-1.2281752,38.0550026
-1.2298247,38.0539899
-0.5119476,38.3883438
-0.5115555,38.3883539
-0.5113803,38.3885015
-0.5121147,38.3884808
-0.5117475,38.3887618
0.1865587,38.7703855
0.1862959,38.7702915
0.1863516,38.770702
0.1714386,38.7892348
0.1715591,38.789033
-0.9400046,38.4247993
-0.9400547,38.4245825
-0.9399032,38.4246428
-0.9401561,38.424739
-1.1012927,40.3373216
-0.4469792,38.9378855
-0.8250401,40.0635302
-0.8250766,40.0634599
-0.8251939,40.0634956
-0.8251574,40.0635658
-0.6696311,38.6009262
-0.6552158,38.5780593
-1.3181752,38.5058435
0.1300585,38.7122715
-0.6735923,38.062273
-1.4333816,39.203194
-1.4331759,39.2032217
-1.4331491,39.2031021
-1.4333548,39.2030744
-1.4332081,39.2032174
-1.4333399,39.2031996
-0.4602557,39.518334
-0.4567072,39.5153958
0.1715893,38.7889861
-0.127775,38.6093358
-0.38136,39.4097667
-0.3810279,39.4105779
-0.3811664,39.4106299
-0.3813295,39.4106628
-0.3809668,39.4106802
-0.3813183,39.4106815
-0.3814224,39.4106959
-0.3811129,39.4107323
-0.3812582,39.4107841
-0.3812512,39.4107957
-0.3813432,39.4108285
-0.379106,39.4214136
0.4682177,40.5384172
0.4681611,40.5384468
0.4680227,40.5385613
-0.379342,39.4130299
-0.3798881,39.4131948
-0.3791924,39.4133411
-0.3797496,39.4135084
-1.3378409,40.7553227
-0.4714642,38.6835296
-0.4712932,38.6833914
-0.4715514,38.6831784
-0.4715842,38.6831931
-0.4715708,38.6832239
-0.4716989,38.6832794
-0.4716908,38.6833532
0.1506961,38.740729
0.150796,38.7408294
-0.380965,39.493636
-0.3808357,39.4933087
-0.3800872,39.4934904
-0.3802227,39.4938082
-0.380341,39.4937399
-0.3805047,39.4937179
-0.3805112,39.4935168
-0.3805368,39.4935288
-0.3801692,39.4935643
-0.3801737,39.4935954
-0.3801647,39.4935809
-0.3803524,39.4937474
-0.383028,39.4974159
-0.3831701,39.4977894
-0.4166821,39.4643134
-0.4165774,39.4642085
-0.4165727,39.4641325
-0.4165555,39.4641313
-0.4165477,39.464071
-0.4162837,39.4640819
-0.4162915,39.4641422
-0.4164759,39.4641398
-0.4164821,39.464217
-0.416265,39.4642254
-0.4162697,39.4642881
-0.4165758,39.4642773
-1.1363402,37.885282
-0.2650089,38.8161402
-0.2648844,38.81617
-0.2648638,38.8161177
-0.2649882,38.8160878
-0.7189102,38.2770123
-0.4961225,38.8386625
-0.7719071,38.3580829
-0.7721378,38.3582679
-0.3053083,39.6202802
-0.3052144,39.6202127
-0.3049871,39.6203853
-0.3592983,39.4688088
-0.3595194,39.4687307
-0.3595109,39.4687029
-0.3595452,39.4687228
-0.3595606,39.4687413
-0.3596153,39.4685898
-0.35952,39.4685004
-0.3593925,39.4685437
-0.3594615,39.4686243
-0.3592376,39.4687062
-0.5003938,38.3375934
-0.5002519,38.337618
-0.5006848,38.3379055
-0.5006955,38.3380561
-0.500288,38.338071
-0.4676552,38.3597084
-0.4676978,38.3597736
-0.467476,38.3597779
-0.4675176,38.359846
-0.2256881,39.0469588
-0.2262004,39.0461631
-1.0933924,39.4864498
-1.0933038,39.4864107
-1.0933838,39.4863027
-1.0934913,39.4863469
-1.0934352,39.4864208
-1.0934191,39.4864138
-1.0934509,39.4863939
-1.0955929,39.4840111
-1.0954118,39.4840522
-1.0953618,39.4839208
-1.0955429,39.4838797
-1.1160461,38.0385692
-0.483154,39.5514174
-0.4825344,39.5511155
-0.4830015,39.5515266
-0.4831164,39.5514443
-0.4830267,39.5515086
-0.4826792,39.5510121
-0.7041199,40.6716977
-0.7042706,40.6714119
-0.7041254,40.6713631
-0.7039961,40.6716031
-0.4460388,38.8558372
-0.4459503,38.8558894
-0.4459047,38.8558466
-0.4459918,38.8557923
-0.4688591,39.5853028
-0.4696279,39.5847316
-0.4692616,39.5845988
-0.4699966,39.5824651
-0.4690202,39.582676
-0.4691417,39.5833788
-0.469279,39.5834036
-0.4693796,39.5833854
-0.4695764,39.5832517
-0.4782431,38.894234
-0.4776744,38.8944031
-0.4771621,38.8934762
-0.4774652,38.8933885
-0.4775081,38.8934574
-0.4777978,38.8933676
-0.4779293,38.8933718
-0.4779829,38.8934929
-0.4779427,38.8935179
-0.9568696,38.7573498
-0.9566817,38.757297
-0.9566527,38.7572545
-0.9567652,38.7572051
-0.5881927,38.8269445
-0.5880137,38.8270156
-0.5879011,38.8268437
-0.5880801,38.8267726
-0.5881317,38.8269687
-0.5605774,38.1905137
-0.1854743,38.9842722
-0.1855798,38.9842613
-0.1855422,38.9839236
-0.1856978,38.9836651
-0.1856388,38.9835024
-0.1853598,38.9833565
-0.1851238,38.9832356
-0.185156,38.9834024
-0.1854188,38.984278
0.4681747,40.5386173
0.4682467,40.5386576
0.4682827,40.538722
0.4691976,40.5387365
0.4688037,40.5389006
-0.4402349,39.4636779
-0.3542969,39.4622051
-0.3547254,39.4623451
-0.3545169,39.4627649
-0.3540878,39.4626245
-0.4896812,38.6920478
-0.4898481,38.6919493
-0.4897526,38.6918416
-0.4895565,38.6918669
-0.4896063,38.6919696
-0.3452859,39.4638728
-0.3455571,39.4639535
-0.3454673,39.4641368
-0.3454497,39.4641729
-0.3453475,39.4643816
-0.3450751,39.4643007
-0.3371243,39.4634271
-0.3373482,39.4634922
-0.3374385,39.4635184
-0.3376611,39.4635845
-0.3376612,39.4638747
-0.3377882,39.4636195
-0.337092,39.4634177
-0.3368975,39.4636522
-0.3368323,39.4738794
-0.336106,39.473669
-0.336173,39.4735313
-0.3368993,39.4737417
-0.4565926,38.7190121
-0.4566543,38.7189678
-0.4565112,38.7188427
-0.4564051,38.7189178
-0.4564964,38.7189909
-0.4565383,38.7189659
-0.4636787,38.7155959
-0.463844,38.7154476
-0.4636935,38.7153436
-0.4635256,38.7154996
-0.4799156,38.6887713
-0.4797186,38.6883205
-0.4793131,38.6884298
-0.4795181,38.6888999
-0.4622923,38.7144383
-0.4623807,38.7140843
-0.4796796,38.6883298
-0.4801272,38.6890751
-0.4800071,38.6888596
-0.4795655,38.6889995
-0.4797032,38.689216
-0.5244466,38.9944643
-0.5243188,38.9944522
-0.524336,38.9943117
-0.5244699,38.9943226
-0.4622532,38.7146941
-0.4622434,38.7147302
-0.4622307,38.7147964
-0.4620987,38.7148691
-0.462235,38.7150041
-0.4622687,38.7150128
-0.462301,38.7149975
-0.4626547,38.7147393
-0.4629201,38.7145265
-0.4629664,38.7145002
-0.463104,38.7144575
-0.4631868,38.7144432
-0.4632879,38.7144378
-0.472447,38.7088619
-0.472729,38.7087596
-0.4726475,38.7086229
-0.47237,38.7087279
-0.4727025,38.7087688
-0.4725502,38.7088247
-0.472715,38.7087352
-0.3733021,39.4527881
-0.3735671,39.4526759
-0.1751544,38.5374203
-0.1750974,38.5373731
-0.1751455,38.5373375
-0.1750644,38.5372704
-0.1751383,38.5372157
-0.175224,38.5372866
-0.1752992,38.5372311
-0.1753516,38.5372745
-0.1731151,38.5385038
-0.1730707,38.5385317
-0.17314,38.5385992
-0.1731258,38.5387348
-0.383013,39.4973788
-0.3827652,39.4974352
-0.3828764,39.4977211
-0.383834,39.4954998
-0.3835661,39.4955624
-0.3836658,39.4959322
-0.383975,39.4958857
-0.3829355,39.4978731
-0.3831785,39.4978178
-0.3828328,39.4976029
-0.3828591,39.4976747
-0.3805266,39.4936559
-0.3802762,39.4936839
-0.0412471,39.9995614
-0.473339,38.9877377
-0.4732004,38.9877561
-0.4731604,38.9875746
-0.473299,38.9875562
-0.4731963,38.9877376
-0.4733347,38.9877183
-1.3353774,39.3305701
-1.3351425,39.3305138
-1.3351877,39.3304008
-1.3354226,39.3304571
-1.0757313,39.138299
0.0377747,38.7995072
0.0379486,38.799247
0.0384451,38.7993932
-0.6881342,38.9006639
-0.6879612,38.9006242
-0.6880108,38.9005073
-0.6881811,38.9005501
-0.4568033,39.4389844
-0.4561799,39.4388599
-0.4565651,39.4393252
-0.4567473,39.439235
-0.456815,39.4390962
-0.4561607,39.4410539
-0.4557329,39.441137
-0.456115,39.4413131
-0.4850699,39.4706485
-0.4847482,39.4711353
-0.4846241,39.471087
-0.4847563,39.4705223
-0.8888602,38.790291
-0.8886813,38.7902384
-0.8887141,38.7901606
-0.8888178,38.7901882
-0.8888935,38.7900286
-0.8889717,38.790053
-1.1784202,38.0664076
-1.1783446,38.0664199
-1.178352,38.0664472
-1.178174,38.0664754
-1.1783718,38.0665278
-1.1784531,38.0665394
-1.1781928,38.066556
-1.1783834,38.066569
-0.734176,38.2588307
-0.7345434,38.2587844
-0.7344764,38.2585106
-0.7341062,38.2585611
-0.4825367,39.4749157
-0.4265274,39.0215335
-0.4263289,39.0215231
-0.4263437,39.0213345
-0.4265408,39.0213512
-0.1668174,38.9958659
-0.1665329,38.9960331
-0.1664576,38.9959653
-0.1667186,38.995777
-0.4250271,39.5247883
-0.7881644,38.4673869
-0.8022249,38.4785455
0.0603087,38.7194426
0.060714,38.7192597
0.0601866,38.719279
-0.4665346,39.543193
-0.5216235,39.5750962
-0.4013212,39.4570644
-0.4012793,39.4570778
-0.4011477,39.4568316
-0.4011896,39.4568182
0.1197755,38.7761107
0.1199211,38.7761042
0.1199093,38.7759438
0.1197637,38.7759503
-0.1719781,38.5311977
-0.1718274,38.5310468
-0.1719134,38.5309205
-0.1723773,38.5309695
-0.1723382,38.5308652
-1.1459811,38.030327
-1.4813957,38.3179874
-1.4813314,38.318015
-1.4812659,38.3179209
-1.4813301,38.3178933
-0.4669784,38.3706641
-0.4667756,38.3709002
-0.4666966,38.3706745
-1.3375705,38.0074334
-0.0314034,40.0025522
-0.9567593,38.7573999
0.0448221,40.18673
-0.7348099,38.385663
-1.3946055,38.2365912
-0.5296487,39.5207978
-0.1127596,38.849114
-0.1131967,38.8493837
-0.1124382,38.8495881
-0.1128204,38.8498703
-0.0027176,39.9749242
-0.0018982,39.9749681
-0.0018149,39.9751584
-0.0024889,39.9752075
-0.0025902,39.9752177
-0.2367141,39.7427512
0.0373025,38.6530278
-1.1508956,37.9431601
-1.1507049,37.9433894
-1.1511843,37.9433153
-1.1512048,37.9433153
-1.1513804,37.9433263
-1.1513984,37.9433263
-1.1511778,37.9429702
-0.4248571,38.7822607
-0.4245602,38.7823574
-0.4245036,38.7822512
-0.4248058,38.7821588
-0.4031114,39.4577432
-0.6844449,38.2835639
-0.6833428,38.2834521
-0.6833311,38.2830122
-0.6834058,38.2827355
-0.6842137,38.2826897
-0.6843095,38.2826695
-0.6842768,38.2827062
-0.6842721,38.2827391
-0.6842861,38.282785
-0.6843165,38.2828253
-0.6843422,38.2828271
0.1021156,38.8327863
-0.3103476,39.6721566
-0.1523665,38.9395981
-0.3106178,39.046297
-0.3106324,39.045629
-0.3574386,39.4527579
-0.3572806,39.4525356
-0.3573266,39.4525073
-0.3573734,39.4524681
-0.3574352,39.4523956
-0.3574612,39.4523587
-0.3574865,39.452313
-0.3575032,39.4522744
-0.357519,39.4522272
-0.6445833,38.2447845
-0.1666642,38.9958135
-0.1666726,38.9958211
-0.1667473,38.9958892
-0.1667624,38.9959028
-0.8495457,38.3101799
-0.6786988,38.1959099
-0.6785573,38.1959208
-0.6785598,38.1959405
-0.6785188,38.1959437
-0.6785206,38.1959587
-0.6784874,38.1959613
-0.6787187,38.1960706
-0.6785031,38.1960872
-0.3315926,39.563188
-0.3380673,39.5583927
-0.3334582,39.5605971
-0.589452,39.4755288
-0.5895262,39.4755957
-0.5893073,39.4756245
-0.5893519,39.4756647
-0.5893815,39.4756913
-0.68731,37.9883748
-0.6871087,37.9884081
-0.6872805,37.9882639
0.054442,38.7977618
0.0549091,38.7975655
0.05464,38.7970954
-1.1027417,38.6147298
-0.6349854,39.5625798
-0.6331615,39.5614157
-0.2248061,39.6682649
-0.2248995,39.6683054
-0.2247295,39.6683696
-0.2248229,39.6684101
-0.5495031,38.2331465
-0.5177851,38.340154
-0.5622159,38.197334
-1.3398901,37.8927625
-0.1741229,38.9642186
-0.1739706,38.9642751
-0.1738607,38.9641046
-0.1740189,38.9640436
-0.1741077,38.9641899
-0.1740391,38.9640779
-1.0847548,38.8599469
-0.2153563,39.0405437
-0.2152581,39.0406
-0.215483,39.040677
-0.2153848,39.0407333
-0.7856603,39.3922099
-0.7855563,39.3922004
-0.7855929,39.3919595
-0.7856981,39.3919691
-0.7856854,39.3920527
-0.7857277,39.3920565
-0.7857172,39.3921262
-0.7856736,39.3921223
-0.2365323,39.6680841
-0.2364357,39.6682575
-0.2360173,39.668113
-0.2361299,39.6679231
-1.1010562,40.33791
-1.1011275,40.3379478
-1.1009407,40.3380366
-1.1010119,40.3380744
-0.0703745,39.9739827
-0.0715342,39.9725112
-1.3303166,38.7859112
-0.3625159,39.4832829
-0.4556403,39.5395946
-0.240245,39.6625332
-0.3452111,39.4643424
-0.6612654,38.7360469
-0.6611268,38.7360828
-0.6611142,38.7360532
-0.6610944,38.7360583
-0.661048,38.7359493
-0.6612417,38.7358991
-0.6612867,38.7360049
-0.6612514,38.736014
-0.7713624,38.6980377
-0.7711352,38.6981586
-0.7710045,38.698009
-0.7711553,38.6979288
-0.771187,38.6979651
-0.771262,38.69793
-0.8733734,38.6358452
-0.8731719,38.6358593
-0.8731569,38.6357286
-0.8733584,38.6357145
-0.1843114,38.9831247
-0.184214,38.9830885
-0.1845362,38.9832052
-0.1842968,38.9831411
-0.1842711,38.9829976
-0.1846024,38.9831245
-0.1844895,38.9830812
-0.1844356,38.9831701
-0.0086589,38.7382472
-0.0087875,38.738007
-0.009403,38.7381704
0.1131702,38.8341062
0.1132347,38.8341342
0.113305,38.8340325
0.1132374,38.8340045
-0.2492796,39.672617
-0.2489146,39.6727758
-0.2492451,39.6728106
-0.2656403,39.6785931
-0.2656725,39.6781245
-0.2648302,39.6780709
-0.2646961,39.6782401
-0.2646908,39.6785353
-0.2656725,39.6787005
-0.4692484,39.5854447
-0.4694121,39.5851492
-0.5278971,39.1538622
-0.5276873,39.153765
-0.5275881,39.1538938
-0.5274545,39.1538319
-0.527621,39.1536157
-0.5279645,39.1537748
-0.5295631,39.154647
-0.5294525,39.154764
-0.5292688,39.1546596
-0.5292041,39.1547281
-0.5295139,39.1549042
-0.5296892,39.1547186
-0.5134675,38.9962714
-0.1696947,38.5344413
-0.5266826,40.0664213
-0.5265763,40.0665138
-0.5264824,40.0664506
-0.5265888,40.0663581
-0.7402057,40.1115886
-0.7400851,40.1116235
-0.7399984,40.1114587
-0.7401218,40.1114237
-0.7123509,38.0886632
-0.7122908,38.0884567
-0.7121903,38.0885948
-0.7124621,38.0885202
-0.2735174,39.0685929
-0.2733511,39.0686955
-0.2732929,39.0686387
-0.2732949,39.0685725
-0.2734185,39.0684963
0.0087707,40.104797
-0.7238846,38.2642181
-0.7237726,38.2642159
-0.7237734,38.2641907
-0.7236668,38.2641886
-0.7236656,38.2642285
-0.723574,38.2640255
-0.7236694,38.2640274
-0.7236673,38.2640935
-0.7237544,38.2640952
-0.7237552,38.2640688
-0.7238893,38.2640714
-0.2531643,39.6723232
-1.0470881,38.4023737
-0.5071987,38.3743817
-0.5073596,38.374306
-0.5071517,38.3740747
-0.5070378,38.3740117
-0.5068017,38.3739423
-0.5062706,38.3741665
-0.5062572,38.3742474
-0.5062538,38.3742909
-0.509605,38.3766693
-0.5088403,38.375805
-0.5084144,38.3760365
-0.5091791,38.3769009
-0.6569347,40.1906929
-0.6567874,40.1906887
-0.6567918,40.190598
-0.6569392,40.1906023
-0.2427737,39.0781131
-0.2426748,39.0780649
-0.2428154,39.077891
-0.2429143,39.0779392
-0.2621484,39.1779396
-0.0002145,38.8554824
0.0007162,38.8548322
0.0003776,38.8555079
0.0003076,38.8554941
0.0002925,38.8555638
0.0004574,38.8547825
-0.5224859,39.1316269
-0.522099,39.1315809
-0.5221343,39.1314021
-0.5222819,39.1313519
-0.5223505,39.1313585
-0.5223373,39.1314404
-0.5223285,39.1314857
-0.5223487,39.1314881
-0.5223424,39.1315203
-0.5225031,39.1315393
-0.5261807,39.1068877
-0.5260228,39.106835
-0.5261014,39.1066929
-0.5260741,39.1066839
-0.5261152,39.1066096
-0.5263655,39.106693
-0.5263264,39.1067637
-0.5262613,39.106742
-0.1725703,38.5331217
-0.1726113,38.532845
-0.1728485,38.5329114
-0.1728024,38.5331407
-1.145175,38.0001382
-1.2129658,39.5636561
-1.2128233,39.563664
-1.2128061,39.5634803
-1.2129487,39.5634724
-1.197446,39.5632336
-1.1974144,39.5633873
-1.1973816,39.5634009
-1.1971632,39.5632842
-1.1971645,39.5632511
-1.1973286,39.5631693
-1.1974393,39.5632658
-1.2138093,39.5630714
-1.2135779,39.5630799
-1.2135684,39.5629256
-1.2137998,39.5629172
-0.4201292,38.9023085
-0.4198781,38.9022957
-0.419891,38.9021419
-0.4201422,38.9021548
-0.2266386,39.0391395
-0.2264602,39.0391532
-0.2264524,39.0390917
-0.2263164,39.0391022
-0.2263026,39.0389936
-0.226746,39.0389596
-0.2267594,39.039065
-0.2266303,39.0390749
-0.2266167,39.0391412
-0.2285672,39.040827
-0.2281308,39.0408826
-0.2281077,39.0407733
-0.2282212,39.0407588
-0.2282083,39.0406978
-0.2283815,39.0406757
-0.2283948,39.0407382
-0.2285444,39.0407191
-0.2282318,39.0406948
0.0569952,38.8585053
0.0569611,38.8581351
-0.4405106,39.513645
-0.4405755,39.5136074
-0.0561561,40.0050239
-0.182586,40.0703142
-0.4050747,39.4783334
-0.4049805,39.4779516
-0.4043874,39.4780304
-0.4046189,39.4784246
-0.4045409,39.4780092
-0.4047425,39.4779828
-0.4050492,39.4782304
-0.8740668,38.6358632
-0.8740465,38.6357206
-0.8738708,38.6357338
-0.8738843,38.6358737
-0.3992056,39.4790652
0.3927143,40.434165
-0.4066507,39.4816613
-0.4063099,39.4816671
-0.4063148,39.4817426
-0.4066556,39.4817349
-0.5873699,38.6149012
-0.5065955,39.369149
-0.3173006,39.2046542
-1.1129551,37.9766047
-1.1122168,37.9768298
-1.1120608,37.9765154
-1.1128293,37.976339
-0.6754344,38.2937048
-0.6749762,38.2936692
-0.674811,38.2930779
-0.6754385,38.2930893
-0.6755107,38.2932108
-1.0421911,38.2036609
-1.0420712,38.2035938
-1.0421668,38.2034516
-1.0422033,38.2034676
-1.0423111,38.2033861
-1.0423944,38.20345
-1.0422928,38.2035395
-1.050255,38.1761306
-1.0498295,38.175535
-1.0494542,38.175605
-1.0498108,38.1762475
-0.1643774,38.9843134
-0.1643259,38.9842437
-0.1641431,38.9843258
-0.1641243,38.9842997
-0.1640282,38.9843454
-0.1641109,38.9844554
-0.1642123,38.9844155
-0.1641962,38.9843918
-0.075472,40.0397578
-0.2776549,39.1428924
-0.2774551,39.1428069
-0.2775473,39.1426896
-0.2777395,39.1427791
-0.2780843,39.1435513
-0.278195,39.1433916
-0.2780739,39.1433366
-0.2779614,39.1434909
-0.2780993,39.1435296
-0.450033,39.1262851
-0.0727254,38.8952241
-0.0726101,38.8951634
-0.0727377,38.8950166
-0.072853,38.8950774
-0.072749,38.894405
-0.0726299,38.89434
-0.0727578,38.894198
-0.072877,38.894263
-0.7049315,38.0203884
-0.4310848,39.1603823
-0.4309176,39.1604405
-0.4308914,39.1603952
-0.4310585,39.160337
-1.0838995,39.3378499
-1.0533559,39.0597674
0.1414829,40.1332974
0.1411348,40.1333011
0.1412769,40.1333914
0.1413274,40.1333451
0.1414455,40.1334202
0.1415398,40.1333336
0.1411746,40.1331014
0.1410756,40.1331924
0.1411805,40.1332591
0.1387271,40.1321513
0.1392609,40.1319903
0.1392059,40.1318837
0.1390564,40.1319288
0.1389411,40.1317053
0.1387846,40.1317525
0.138897,40.1319703
0.1386691,40.1320391
0.2262741,40.29632
0.2264705,40.2963016
0.2264371,40.2960952
0.2262408,40.2961137
0.2593902,40.3366589
0.2596243,40.336467
0.2595262,40.3363975
0.2592921,40.3365893
0.3035808,40.3601107
0.3037592,40.3601819
0.3038678,40.3600238
0.3036893,40.3599527
0.3037519,40.3599776
0.4064003,40.4603607
0.4067957,40.4601794
0.4067169,40.4600799
0.4066075,40.4601301
0.4065688,40.4600812
0.4064096,40.4601542
0.4064528,40.4602088
0.406326,40.460267
0.4064291,40.460146
0.4065478,40.4600906
0.4065724,40.4582544
0.4067276,40.4581952
0.4066856,40.4581314
0.4068129,40.4580828
0.4067517,40.45799
0.4063407,40.4581468
0.4064047,40.4582439
0.4065332,40.4581949
0.4067081,40.4582002
0.4065887,40.4582462
-1.2317551,38.1039694
-1.2318504,38.1038607
-1.2315549,38.1037004
-1.2314597,38.1038091
0.641339,40.7627162
0.6417802,40.762396
0.6412961,40.7620455
0.6411,40.7619225
0.6408763,40.7618088
0.6408242,40.7617902
0.6407782,40.7617948
0.6407384,40.7618366
0.6405698,40.7620826
-0.0944291,39.9458656
-0.0917106,39.9464705
-0.2282126,39.0408722
-0.2072706,38.5348863
-0.2071872,38.5344381
-0.2070019,38.5344592
-0.2070373,38.5346492
-0.2067172,38.5346857
-0.2067415,38.5348165
-0.2070816,38.5347777
-0.2071053,38.5349051
-0.202118,38.5358193
-0.2021114,38.5362722
-0.2022986,38.5362738
-0.2023014,38.5360819
-0.2026248,38.5360847
-0.2026268,38.5359526
-0.2022832,38.5359495
-0.2022851,38.5358208
-0.2072141,38.5345827
-0.207027,38.534594
-0.2070949,38.5348492
-0.2021173,38.5358646
-0.2022845,38.5358645
-0.2021131,38.5361558
-0.2023001,38.5361731
-1.4977243,38.0294563
-0.4200332,39.364427
-0.4203338,39.3642308
-0.4579084,39.549468
-0.4577112,39.5496623
-0.4575384,39.549562
-0.4576685,39.5494366
-0.457762,39.5494884
-0.4578311,39.549421
-0.781823,38.4603209
-0.7855332,38.4649146
-0.7854742,38.4648936
-0.78545,38.4648653
-0.7856512,38.4648096
-0.7856821,38.4648705
-0.8488974,40.4381722
-0.8487693,40.4381204
-0.8488564,40.4379957
-0.8489845,40.4380475
-0.4434996,38.3694453
-0.4372404,39.3338134
-1.1945862,37.9459087
-1.0943288,38.0145597
-1.0940811,38.0142475
-1.0935507,38.0144817
-1.0937591,38.0148248
-1.093974,38.0147248
-1.0942934,38.0145762
-1.093952,38.0143045
-0.4425705,39.127187
-0.4028459,39.438835
-0.4026345,39.438835
-0.4026223,39.4387973
-0.4025573,39.4387973
-0.4025451,39.4386089
-0.4028947,39.4385932
-0.4028947,39.438678
-1.5132559,37.9857804
-1.5137224,37.9854672
-1.5136656,37.9854614
-1.5135151,37.9853427
-1.5134978,37.9852727
-1.5134583,37.9852688
-1.5133571,37.9852143
-1.5133226,37.9851851
-1.5131942,37.9851326
-1.5130708,37.9852727
-1.5131449,37.9853174
-1.5132485,37.9856734
-1.5132089,37.9855372
-1.513177,37.9854277
-0.7878495,38.4669653
-0.7873377,38.4671997
-0.7876526,38.4676213
-0.6800131,37.991058
-1.0965196,37.968373
-0.6587485,38.2609162
-0.4687522,39.5968443
-0.4680544,39.5974346
-0.4673944,39.5970056
-0.4283471,39.144399
-0.4279477,39.1442955
-1.1627301,38.5189051
